COD_IPRESS,NOMBRE,CLASIFICACION,DEPARTAMENTO,PROVINCIA,DISTRITO,CATEGORIA,INSTITUCION
00024193,ENFERMERIA BATALLON DE INFANTERIA SELVA  N? 32 - CIRO ALEGRIA,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,CONDORCANQUI,NIEVA,I-2,SANIDAD DEL EJERCITO DEL PERU
00024192,ENFERMERIA BATALLON DE INFANTERIA SELVA  N? 69 - CHAVEZ VALDIVIA,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,CONDORCANQUI,EL CENEPA,I-2,SANIDAD DEL EJERCITO DEL PERU
00024191,"ENFERMERIA BATALLON DE SELVA  ""SGTO 1 DEMETRIO ACOSTA CHUEZ"" N? 85 - AMPAMA",PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,I-2,SANIDAD DEL EJERCITO DEL PERU
00024196,ENFERMERIA COMPA?IA DESMINADO N? 116 - BAGUA GRANDE,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,I-2,SANIDAD DEL EJERCITO DEL PERU
00028370,ENFERMERIA UMAR N? 1 - URAKUZA,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,CONDORCANQUI,NIEVA,I-2,SANIDAD DEL EJERCITO DEL PERU
00005045,ESPITAL,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,BAGUA,BAGUA,I-1,GOBIERNO REGIONAL
00004921,FANRRE,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,BONGARA,CUISPES,I-1,GOBIERNO REGIONAL
00005175,GALILEA,CENTROS DE SALUD O CENTROS MEDICOS,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,I-3,GOBIERNO REGIONAL
00009680,GARZAYACU,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,RODRIGUEZ DE MENDOZA,OMIA,I-1,GOBIERNO REGIONAL
00029919,GENESIS M&N,POLICLINICOS,AMAZONAS,RODRIGUEZ DE MENDOZA,SAN NICOLAS,I-3,PRIVADO
00030148,GOCTA,CENTROS DE SALUD O CENTROS MEDICOS,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,I-3,PRIVADO
00004857,GOLLON,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,CHACHAPOYAS,BALSAS,I-1,GOBIERNO REGIONAL
00004868,GRANADA,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,CHACHAPOYAS,GRANADA,I-1,GOBIERNO REGIONAL
00004875,GUADALUPE,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,LUYA,CAMPORREDONDO,I-2,GOBIERNO REGIONAL
00004934,GUALULO,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,BONGARA,FLORIDA,I-1,GOBIERNO REGIONAL
00005176,GUAYABAL,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,I-1,GOBIERNO REGIONAL
00007263,GUAYAQUIL,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,BAGUA,ARAMANGO,I-1,GOBIERNO REGIONAL
00005044,GUSTAVO LANATTA LUJAN,HOSPITALES O CLINICAS DE ATENCION GENERAL,AMAZONAS,BAGUA,BAGUA,II-1,GOBIERNO REGIONAL
00007039,HIGOS URCO,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,I-2,GOBIERNO REGIONAL
00009067,HOSPITAL EL BUEN SAMARITANO,HOSPITALES O CLINICAS DE ATENCION GENERAL,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,II-1,ESSALUD
00009066,HOSPITAL HIGOS URCO,HOSPITALES O CLINICAS DE ATENCION GENERAL,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,II-1,ESSALUD
00009068,HOSPITAL I HEROES DEL CENEPA,HOSPITALES O CLINICAS DE ATENCION GENERAL,AMAZONAS,BAGUA,BAGUA,II-1,ESSALUD
00004838,HOSPITAL REGIONAL VIRGEN DE FATIMA,HOSPITALES O CLINICAS DE ATENCION GENERAL,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,II-2,GOBIERNO REGIONAL
00005190,HUABAL,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,I-1,GOBIERNO REGIONAL
00005113,HUALANGO,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,UTCUBAMBA,CUMBA,I-1,GOBIERNO REGIONAL
00004943,HUAMBO,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,RODRIGUEZ DE MENDOZA,HUAMBO,I-2,GOBIERNO REGIONAL
00007311,HUAMBOYA,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,UTCUBAMBA,LONYA GRANDE,I-1,GOBIERNO REGIONAL
00005162,HUAMPAMI,CENTROS DE SALUD O CENTROS MEDICOS,AMAZONAS,CONDORCANQUI,EL CENEPA,I-3,GOBIERNO REGIONAL
00004841,HUANCAS,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,CHACHAPOYAS,HUANCAS,I-1,GOBIERNO REGIONAL
00005069,HUARANGOPAMPA,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,UTCUBAMBA,EL MILAGRO,I-1,GOBIERNO REGIONAL
00004848,HUARANGUILLO,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,LUYA,PISUQUIA,I-1,GOBIERNO REGIONAL
00005142,HUILLARAN,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,UTCUBAMBA,JAMALCA,I-1,GOBIERNO REGIONAL
00005070,IMAZA,CENTROS DE SALUD O CENTROS MEDICOS,AMAZONAS,BAGUA,IMAZA,I-3,GOBIERNO REGIONAL
00004914,INGENIO,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,LUYA,SANTA CATALINA,I-1,GOBIERNO REGIONAL
00004864,INGUILPATA,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,LUYA,INGUILPATA,I-1,GOBIERNO REGIONAL
00029068,INTEGRAMENTE HUAYABAMBA,"PUESTOS DE SALUD O POSTAS DE SALUD,PUESTOS DE SALUD O POSTAS DE SALUD",AMAZONAS,RODRIGUEZ DE MENDOZA,SAN NICOLAS,I-2,GOBIERNO REGIONAL
00033334,INTERREGIONAL,HOSPITALES O CLINICAS DE ATENCION ESPECIALIZADA,AMAZONAS,BAGUA,BAGUA,II-E,PRIVADO
00005146,IPAKUMA,CENTROS DE SALUD O CENTROS MEDICOS,AMAZONAS,CONDORCANQUI,NIEVA,I-3,GOBIERNO REGIONAL
00004941,IZCUCHACA,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,I-1,GOBIERNO REGIONAL
00005131,JAHUANGA,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,I-1,GOBIERNO REGIONAL
00004905,JALCA GRANDE,CENTROS DE SALUD O CENTROS MEDICOS,AMAZONAS,CHACHAPOYAS,LA JALCA,I-3,GOBIERNO REGIONAL
00005139,JAMALCA,CENTROS DE SALUD O CENTROS MEDICOS,AMAZONAS,UTCUBAMBA,JAMALCA,I-3,GOBIERNO REGIONAL
00030335,JAPAIME ESCUELA,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,CONDORCANQUI,NIEVA,I-1,GOBIERNO REGIONAL
00011725,JAVRULOT,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,RODRIGUEZ DE MENDOZA,OMIA,I-1,GOBIERNO REGIONAL
00005074,JEMPEST-CHICAIS,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,BAGUA,IMAZA,I-1,GOBIERNO REGIONAL
00005067,JOROBAMBA,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,UTCUBAMBA,EL MILAGRO,I-1,GOBIERNO REGIONAL
00005096,JOSE OLAYA,CENTROS DE SALUD O CENTROS MEDICOS,AMAZONAS,UTCUBAMBA,CAJARURO,I-3,GOBIERNO REGIONAL
00004917,JUMBILLA,CENTROS DE SALUD O CENTROS MEDICOS,AMAZONAS,BONGARA,JUMBILLA,I-3,GOBIERNO REGIONAL
00023146,KAGKAS,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,I-1,GOBIERNO REGIONAL
00005159,KAYAMAS,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,CONDORCANQUI,NIEVA,I-1,GOBIERNO REGIONAL
00005149,KIGKIS,CENTROS DE SALUD O CENTROS MEDICOS,AMAZONAS,CONDORCANQUI,NIEVA,I-3,GOBIERNO REGIONAL
00007064,KUELAP,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,LUYA,TINGO,I-1,GOBIERNO REGIONAL
00023140,KUMPIN,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,CONDORCANQUI,EL CENEPA,I-1,GOBIERNO REGIONAL
00005194,KUNCHIN,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,BAGUA,IMAZA,I-2,GOBIERNO REGIONAL
00005072,KUSU,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,BAGUA,IMAZA,I-1,GOBIERNO REGIONAL
00014209,KUSU GRANDE,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,BAGUA,IMAZA,I-1,GOBIERNO REGIONAL
00005165,KUSU KUBAIM,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,CONDORCANQUI,EL CENEPA,I-1,GOBIERNO REGIONAL
00005169,KUSU NUMPATKAIM,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,CONDORCANQUI,EL CENEPA,I-1,GOBIERNO REGIONAL
00005163,KUSU PAGATA,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,CONDORCANQUI,EL CENEPA,I-1,GOBIERNO REGIONAL
00023142,KUYUMATAK,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,CONDORCANQUI,EL CENEPA,I-1,GOBIERNO REGIONAL
00007052,LA COCA,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,BONGARA,VALERA,I-1,GOBIERNO REGIONAL
00007283,LA ESPERANZA,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,UTCUBAMBA,CAJARURO,I-1,GOBIERNO REGIONAL
00004939,LA ESPERANZA,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,BONGARA,YAMBRASBAMBA,I-1,GOBIERNO REGIONAL
00007310,LA FLOR,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,UTCUBAMBA,CUMBA,I-1,GOBIERNO REGIONAL
00007730,LA FLORIDA,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,UTCUBAMBA,CAJARURO,I-1,GOBIERNO REGIONAL
00007051,LA FLORIDA DE SHIPASBAMBA,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,BONGARA,SHIPASBAMBA,I-1,GOBIERNO REGIONAL
00007055,LA FLORIDA DE YAMBRASBAMBA,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,BONGARA,YAMBRASBAMBA,I-1,GOBIERNO REGIONAL
00005060,LA LIBERTAD,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,BAGUA,ARAMANGO,I-1,GOBIERNO REGIONAL
00007333,LA LIBERTAD,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,LUYA,CAMPORREDONDO,I-1,GOBIERNO REGIONAL
00007067,LA MORADA,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,I-1,GOBIERNO REGIONAL
00013126,LA PALMA,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,I-1,GOBIERNO REGIONAL
00005049,LA PECA,CENTROS DE SALUD O CENTROS MEDICOS,AMAZONAS,BAGUA,LA PECA,I-3,GOBIERNO REGIONAL
00007276,LA PRIMAVERA,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,BAGUA,BAGUA,I-2,GOBIERNO REGIONAL
00007073,LA PRIMAVERA,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,RODRIGUEZ DE MENDOZA,OMIA,I-1,GOBIERNO REGIONAL
00007259,LA UNION,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,UTCUBAMBA,CAJARURO,I-1,GOBIERNO REGIONAL
00007204,LA UNION,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,UTCUBAMBA,LONYA GRANDE,I-1,GOBIERNO REGIONAL
00005136,LA VICTORIA,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,I-2,GOBIERNO REGIONAL
00004850,LAMUD,CENTROS DE SALUD O CENTROS MEDICOS,AMAZONAS,LUYA,LAMUD,I-3,GOBIERNO REGIONAL
00009679,LAS PALMAS,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,BONGARA,JUMBILLA,I-1,GOBIERNO REGIONAL
00004948,LEGIA CHICO,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,RODRIGUEZ DE MENDOZA,OMIA,I-1,GOBIERNO REGIONAL
00004842,LEVANTO,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,CHACHAPOYAS,LEVANTO,I-1,GOBIERNO REGIONAL
00004859,LEYMEBAMBA,CENTROS DE SALUD O CENTROS MEDICOS,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,I-3,GOBIERNO REGIONAL
00004955,LIMABAMBA,CENTROS DE SALUD O CENTROS MEDICOS,AMAZONAS,RODRIGUEZ DE MENDOZA,LIMABAMBA,I-3,GOBIERNO REGIONAL
00007234,LISTRA,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,BAGUA,IMAZA,I-1,GOBIERNO REGIONAL
00004890,LLACTAPAMPA,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,LUYA,SANTO TOMAS,I-1,GOBIERNO REGIONAL
00007004,LLUHUANA,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,BAGUA,COPALLIN,I-2,GOBIERNO REGIONAL
00005100,LLUNCHICATE,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,UTCUBAMBA,CAJARURO,I-1,GOBIERNO REGIONAL
00004944,LONGAR,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,RODRIGUEZ DE MENDOZA,LONGAR,I-2,GOBIERNO REGIONAL
00004897,LONGUITA,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,LUYA,LONGUITA,I-2,GOBIERNO REGIONAL
00004865,LONYA CHICO,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,LUYA,LONYA CHICO,I-1,GOBIERNO REGIONAL
00005120,LONYA GRANDE,CENTROS DE SALUD O CENTROS MEDICOS,AMAZONAS,UTCUBAMBA,LONYA GRANDE,I-3,GOBIERNO REGIONAL
00005109,LOS PATOS,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,UTCUBAMBA,CAJARURO,I-1,GOBIERNO REGIONAL
00004866,LUYA,CENTROS DE SALUD O CENTROS MEDICOS,AMAZONAS,LUYA,LUYA,I-3,GOBIERNO REGIONAL
00004851,LUYA VIEJO,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,LUYA,LUYA VIEJO,I-1,GOBIERNO REGIONAL
00007075,LUZ DEL ORIENTE,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,RODRIGUEZ DE MENDOZA,CHIRIMOTO,I-1,GOBIERNO REGIONAL
00004891,MAGDALENA,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,CHACHAPOYAS,MAGDALENA,I-1,GOBIERNO REGIONAL
00004892,MAINO,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,CHACHAPOYAS,SAN ISIDRO DE MAINO,I-1,GOBIERNO REGIONAL
00005118,MALLETA,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,UTCUBAMBA,YAMON,I-1,GOBIERNO REGIONAL
00005166,MAMAYAQUE,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,CONDORCANQUI,EL CENEPA,I-1,GOBIERNO REGIONAL
00005108,MANDINGAS ALTO,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,UTCUBAMBA,CAJARURO,I-1,GOBIERNO REGIONAL
00028268,MANOS DIVINAS,CENTROS DE SALUD O CENTROS MEDICOS,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,I-2,PRIVADO
00004889,MARAYPATA,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,LUYA,SANTO TOMAS,I-1,GOBIERNO REGIONAL
00004899,MARIA,CENTROS DE SALUD O CENTROS MEDICOS,AMAZONAS,LUYA,MARIA,I-3,GOBIERNO REGIONAL
00004950,MARIA AUXILIADORA,HOSPITALES O CLINICAS DE ATENCION GENERAL,AMAZONAS,RODRIGUEZ DE MENDOZA,SAN NICOLAS,II-1,GOBIERNO REGIONAL
00027352,MARIA DOLORES QUISPE VILCHEZ,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,I-2,GOBIERNO REGIONAL
00004945,MARISCAL BENAVIDES,CENTROS DE SALUD O CENTROS MEDICOS,AMAZONAS,RODRIGUEZ DE MENDOZA,MARISCAL BENAVIDES,I-3,GOBIERNO REGIONAL
00011723,MASHUYACU,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,RODRIGUEZ DE MENDOZA,OMIA,I-1,GOBIERNO REGIONAL
00004930,MATIAZA RIMACHI,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,BONGARA,VALERA,I-1,GOBIERNO REGIONAL
00011971,MAVILA MONTENEGRO MORI,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,I-2,GOBIERNO REGIONAL
00036360,MEDIC CENTER EDMAR JJP,CENTROS DE SALUD O CENTROS MEDICOS,AMAZONAS,BAGUA,BAGUA,I-3,PRIVADO
00030744,MEDIC SALUD,POLICLINICOS,AMAZONAS,BAGUA,BAGUA,I-3,PRIVADO
00009894,MEMBRILLO,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,LUYA,PISUQUIA,I-1,GOBIERNO REGIONAL
00004894,MENDAN,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,LUYA,COCABAMBA,I-1,GOBIERNO REGIONAL
00007435,MESONES MURO,CENTROS DE SALUD O CENTROS MEDICOS,AMAZONAS,BAGUA,IMAZA,I-3,GOBIERNO REGIONAL
00007335,MICHINA,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,RODRIGUEZ DE MENDOZA,MARISCAL BENAVIDES,I-1,GOBIERNO REGIONAL
00036359,MILIAN,CENTROS DE SALUD O CENTROS MEDICOS,AMAZONAS,BAGUA,BAGUA,I-3,PRIVADO
00004956,MILPUC,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,RODRIGUEZ DE MENDOZA,MILPUCC,I-1,GOBIERNO REGIONAL
00006807,MIRAFLORES,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,UTCUBAMBA,CUMBA,I-1,GOBIERNO REGIONAL
00005126,MIRAFLORES,CENTROS DE SALUD O CENTROS MEDICOS,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,I-3,GOBIERNO REGIONAL
00005054,MIRAFLORES DE ARAMANGO,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,BAGUA,ARAMANGO,I-1,GOBIERNO REGIONAL
00007287,MIRAFLORES DE BUENAVISTA,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,I-1,GOBIERNO REGIONAL
00005094,MISQUIYACU ALTO,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,UTCUBAMBA,CAJARURO,I-1,GOBIERNO REGIONAL
00005101,MISQUIYACU BAJO,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,UTCUBAMBA,CAJARURO,I-1,GOBIERNO REGIONAL
00004883,MITO,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,CHACHAPOYAS,SOLOCO,I-1,GOBIERNO REGIONAL
00004869,MOLINOPAMPA,CENTROS DE SALUD O CENTROS MEDICOS,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,I-2,GOBIERNO REGIONAL
00007074,MONTEALEGRE,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,RODRIGUEZ DE MENDOZA,LIMABAMBA,I-1,GOBIERNO REGIONAL
00007009,MONTENEGRO,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,BAGUA,ARAMANGO,I-1,GOBIERNO REGIONAL
00004909,MONTEVIDEO,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,CHACHAPOYAS,MONTEVIDEO,I-1,GOBIERNO REGIONAL
00007225,MORROPON,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,I-1,GOBIERNO REGIONAL
00007228,NAJEM,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,BAGUA,ARAMANGO,I-1,GOBIERNO REGIONAL
00005150,NAPURUKA,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,CONDORCANQUI,NIEVA,I-1,GOBIERNO REGIONAL
00005103,NARANJITOS,CENTROS DE SALUD O CENTROS MEDICOS,AMAZONAS,UTCUBAMBA,CAJARURO,I-3,GOBIERNO REGIONAL
00007300,NARANJOS,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,BAGUA,BAGUA,I-1,GOBIERNO REGIONAL
00005099,NARANJOS ALTOS,CENTROS DE SALUD O CENTROS MEDICOS,AMAZONAS,UTCUBAMBA,CAJARURO,I-3,GOBIERNO REGIONAL
00007203,NAUTA,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,I-1,GOBIERNO REGIONAL
00005091,NAYUMPIN,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,BAGUA,IMAZA,I-1,GOBIERNO REGIONAL
00007003,NAZARETH,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,BAGUA,IMAZA,I-1,GOBIERNO REGIONAL
00007134,NIEVA,CENTROS DE SALUD O CENTROS MEDICOS,AMAZONAS,CONDORCANQUI,NIEVA,I-3,GOBIERNO REGIONAL
00005112,NUEVA ESPERANZA,CENTROS DE SALUD O CENTROS MEDICOS,AMAZONAS,UTCUBAMBA,CUMBA,I-3,GOBIERNO REGIONAL
00004951,NUEVA ESPERANZA,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,CHACHAPOYAS,LA JALCA,I-1,GOBIERNO REGIONAL
00028971,NUEVA ESPERANZA DE CAJARURO,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,UTCUBAMBA,CAJARURO,I-1,GOBIERNO REGIONAL
00007363,NUEVA INDEPENDENCIA,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,I-1,GOBIERNO REGIONAL
00023136,NUEVA UNIDA,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,CONDORCANQUI,NIEVA,I-1,GOBIERNO REGIONAL
00007232,NUEVA VIDA,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,BAGUA,IMAZA,I-1,GOBIERNO REGIONAL
00029703,NUEVA YORK,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,UTCUBAMBA,LONYA GRANDE,I-1,GOBIERNO REGIONAL
00014210,NUEVO BELEN,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,BAGUA,IMAZA,I-1,GOBIERNO REGIONAL
00007076,NUEVO CHACHAPOYAS,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,RODRIGUEZ DE MENDOZA,OMIA,I-1,GOBIERNO REGIONAL
00004947,NUEVO CHIRIMOTO,CENTROS DE SALUD O CENTROS MEDICOS,AMAZONAS,RODRIGUEZ DE MENDOZA,OMIA,I-3,GOBIERNO REGIONAL
00007061,NUEVO CHOTA,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,LUYA,PROVIDENCIA,I-1,GOBIERNO REGIONAL
00034934,NUEVO CUMBA,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,BONGARA,SHIPASBAMBA,I-1,GOBIERNO REGIONAL
00005132,NUEVO HORIZONTE,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,I-1,GOBIERNO REGIONAL
00006989,NUEVO HORIZONTE,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,RODRIGUEZ DE MENDOZA,HUAMBO,I-1,GOBIERNO REGIONAL
00007274,NUEVO LUYA,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,LUYA,CONILA,I-1,GOBIERNO REGIONAL
00007421,NUEVO OLMAL,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,CHACHAPOYAS,SONCHE,I-1,GOBIERNO REGIONAL
00011169,NUEVO OMIA,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,RODRIGUEZ DE MENDOZA,VISTA ALEGRE,I-1,GOBIERNO REGIONAL
00006718,NUEVO ORIENTE,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,I-1,GOBIERNO REGIONAL
00007284,NUEVO PIURA,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,UTCUBAMBA,CAJARURO,I-1,GOBIERNO REGIONAL
00005157,NUEVO SEASME,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,CONDORCANQUI,NIEVA,I-1,GOBIERNO REGIONAL
00005058,NUMPARKET,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,BAGUA,ARAMANGO,I-2,GOBIERNO REGIONAL
00005073,NUMPATKAIM,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,BAGUA,IMAZA,I-1,GOBIERNO REGIONAL
00007331,NUMPATKAIM,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,CONDORCANQUI,NIEVA,I-1,GOBIERNO REGIONAL
00004876,OCALLI,CENTROS DE SALUD O CENTROS MEDICOS,AMAZONAS,LUYA,OCALLI,I-3,GOBIERNO REGIONAL
00007364,OCTUCHO,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,UTCUBAMBA,CUMBA,I-1,GOBIERNO REGIONAL
00004871,OLLEROS,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,CHACHAPOYAS,OLLEROS,I-1,GOBIERNO REGIONAL
00004946,OMIA,CENTROS DE SALUD O CENTROS MEDICOS,AMAZONAS,RODRIGUEZ DE MENDOZA,OMIA,I-3,GOBIERNO REGIONAL
00007282,OQUISH,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,CHACHAPOYAS,SOLOCO,I-1,GOBIERNO REGIONAL
00005122,ORTIZ ARRIETA,PUESTOS DE SALUD O POSTAS DE SALUD,AMAZONAS,UTCUBAMBA,LONYA GRANDE,I-1,GOBIERNO REGIONAL
